sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
RPK,3,main,True,False,91.8,4.037157318798758,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,8,False,False,Tier E,0.0,20000.0,91.8,91.8,,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.3168/jds.S0022-0302(06)72370-0 || Milk-Cheese (Goat milk protein and cheeses) || Milk-Cheese (Sheep milk and cheeses proteins),"spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1585, 4279, 4309 BIOPEP-UWM database of bioactive peptides: ID 5472 CAS: Registry No 69355-87-9 ChEBI: ID 159260 ChemSpider: ID 57567899 EPA CompTox: ID DTXSID40559724 EROP-Moscow: ID E14711 J-Global: ID 200907034152208121 Metabolomics Workbench: ID 79747 Nikkaji: ID J1.973.139A PubChem: CID 14389239 SATPdb: ID satpdb18173 || Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Bos taurus || Alpha-S1-casein || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || Vermeirssen et al. || RP-HPLC || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001760 | ace_merged_001761 | ace_merged_001762 | ace_merged_001763 | ace_merged_001764 || 1585 | 4279 | 4309 | 7440 | MBPDB_P02662_RPK_16-18 || mbpdb_ace_000299 || MBPDB_P02662_RPK_16-18 || 4279 || 4309,4
WKP,3,main,True,False,562.67,3.2497462396030388,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,562.67,562.67,562.67,562.67,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11015,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002026 || 11015 || biopep_ace_000786,2
VIF,3,main,True,False,7.5,5.1249387366083,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,7.5,7.5,7.5,7.5,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Sea bream scale),"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001865 || 1113,2
QPQ,3,main,True,False,614.3942250713785,3.211552875058935,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,614.3942250713785,614.3942250713785,614.3942250713785,614.3942250713785,1.0,,merged_short23_tiered_standardized || ferm_strict_core_standardized,12957917,only_one_record_after_merge || single-source evidence with usable IC50 || FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB2079 || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL and furanacryloyl-Phe-Gly-Gly as substate,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001739 || FMDB2079 || fermfoodb_ace_000833,2
RW,2,main,True,False,16.0,4.795880017344075,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,9,False,False,Tier D,10.0,20000.0,16.0,16.0,2000.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7580 || Synthesized,"source_count=2; spread_ratio=2000.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1221, 1497, 1513, 2058, 2848, 3535, 3783, 4448, 4489, 4658, 6566 AVPdb: ID AVP1529 BindingDB: ID 50407441 BioPepDB: ID biopep01230 BIOPEP-UWM database of bioactive peptides: ID 8214; 8890, 9477 BRENDA: Ligand Arg-Trp ChEBI: ID 73821 ChEMBL: ID CHEMBL91160 ChemSpider: ID 5373233 EPA CompTox: ID DTXSID00426569 EPA DSSTox: ID DTXSID00426569 EROP-Moscow: ID E10401 J-GLOBAL: ID 200907005445591086 Metabolights: ID MTBLC73821 Nikkaji: ID J36.199B PubChem: CID 7009653 SATPdb: ID satpdb26916 SureChEMBL: ID SCHEMBL5326395 ZINC: ID ZINC2384977 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000559 | ace_merged_000560 | ace_merged_000561 | ace_merged_000562 | ace_merged_000563 | ace_merged_000564 || 1497 | 1513 | 2058 | 2848 | 6566 | 7580 || biopep_ace_000184 || 7580 || 2848 || 6566,4
FTY,3,main,True,False,59.3,4.226945306635738,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,6,False,False,Tier C,2.09560621231,81.4957971453,59.3,59.3,38.88888888884647,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Northern Shrimp head and scales shells) || Shrimp heads and Scales || Shrimp by-product,"source_count=1; spread_ratio=38.8889 || single-source evidence with usable IC50 || AHTPDB || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Vermeirssen et al. || CEC, RPC, LC-MS/MS || exact_molar_value || not_converted: ic50_type不是mass_unit || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000991 | ace_merged_000992 | ace_merged_000993 || 2800 | 2943 | 3715 || 2800 || 2943 || 3715,4
WA,2,main,True,False,277.3,3.5570501304221382,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,9,False,False,Tier D,275.4,20000.0,277.3,277.3,72.62164124909224,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9089 || Fish (Salmon) || Fish (Salmon (Oncorhynchus keta)),"source_count=2; spread_ratio=72.6216 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1081, 1464, 2784, 4721, 5180, 6156 BindingDB: ID 50169160 BioPepDB: ID biopep01514 BIOPEP-UWM database of bioactive peptides: ID 4007; 8528 BRENDA: Ligand Trp-Ala ChEBI: ID 73710 ChEMBL: ID CHEMBL188866 ChemSpider: ID 5361479 EROP-Moscow: ID E09197 J-GLOBAL: ID 200907006406167567 Metabolights: ID MTBLC73710 Nikkaji: ID J149.637I PubChem: CID 6993401 SATPdb: ID satpdb14491 SureChEMBL: ID SCHEMBL1617917 ZINC: ID ZINC000001638007 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000733 | ace_merged_000734 | ace_merged_000735 | ace_merged_000736 | ace_merged_000737 || 1081 | 1464 | 5180 | 6156 | 9089 || biopep_ace_000383 || 9089 || 1081 || 5180 || 6156,5
FE,2,main,True,False,1.45,5.838631997765025,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,8,False,False,Tier C,1.45,1359.11114131,1.45,1.45,937.3180284896551,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Shark meat) || Fish (Shark),"source_count=1; spread_ratio=937.3180 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || He et al. || UF, GF and RP-HPLC || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || UF, GF, RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC, UF",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000131 | ace_merged_000132 | ace_merged_000133 | ace_merged_000134 || 1117 | 2821 | 5146 | 6195 || 1117 || 2821 || 5146 || 6195,5
VK,2,main,True,False,10006.5,1.9997178002917355,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,3,False,False,Tier C,13.0,20000.0,10006.5,10006.5,1538.4615384615386,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Soybean (Soy bioactive),source_count=1; spread_ratio=1538.4615 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000643 | ace_merged_000644 || 1412 | 6544 || 6544,2
AP,2,main,True,False,230.0,3.638272163982407,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,4,20,False,False,Tier D,21.0,20000.0,230.0,230.0,952.3809523809524,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/1475636031000138723 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7584 || Fish (Atlantic salmon) || Arachin || Anchovy (sauce) || Fish (Bonito (sarda fermented sauce)) || Fish (Sardine (Sardina pilchardus fermented sauce)),"source_count=3; spread_ratio=952.3810 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1079, 1118, 1504, 1507, 3223, 3420, 3468, 3554, 3607, 3706, 3792, 3890, 4060, 4438, 4498, 4685, 5135, 5639, 5675, 6162, 6570 BindingDB: ID 50020390 BIOPEP-UWM database of bioactive peptides: ID 3177 BRENDA: Ligand Ala-Pro CAS: Registry No 13485-59-1 ChEBI: ID 73393 ChEMBL: ID CHEMBL414828 ChemIDplus: ID 013485591 ChemSpider: ID 75359 EChA: ID 236-795-8 EROP-Moscow: ID E09221 FDA SRS: ID C6G5K79L0O FooDB: ID FDB098189 HMDB: ID HMDB0028695 J-GLOBAL: ID 200907099385554660 MeSH: Terms Ala-Pro; L-alanyl-L-proline Metabolights: ID MTBLC73393, MTBLC155848 Metabolomics Workbench: ID 78670 Nikkaji: ID J81.627B NMRShiftDB: ID 60021737 PlantPepDB: ID PPepDB_2898 PubChem: ID 83525 Rhea: ID 155848 SATPdb: ID satpdb17029 SureChEMBL: ID SCHEMBL152403 UNII: ID C6G5K79L0O Wikidata: ID Q27140485 ZINC: ID ZINC04521128 || BIOPEP-UWM || Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo || Homo sapiens || Lactotransferrin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Wang et al. || RP-HPLC || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000030 | ace_merged_000031 | ace_merged_000032 | ace_merged_000033 | ace_merged_000034 | ace_merged_000035 | ace_merged_000036 | ace_merged_000037 | ace_merged_000038 | ace_merged_000039 | ace_merged_000040 || 1079 | 1504 | 1507 | 3706 | 5135 | 5639 | 5675 | 6162 | 6570 | 7584 | MBPDB_P02788_AP_89-90_513-514_613-614 || biopep_ace_000188 || 7584 || mbpdb_ace_000030 || MBPDB_P02788_AP_89-90_513-514_613-614 || 1079 || 3706 || 5135 || 5639 || 5675 || 6162 || 6570,10
FNF,3,main,True,False,10003.46,1.9998497600992653,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,2,3,False,False,Tier D,6.92,20000.0,10003.46,10003.46,2890.1734104046245,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9059,"source_count=2; spread_ratio=2890.1734 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1619, 2680 BioPepDB: ID biopep00257 ChemSpider: ID 8288773 EROP-Moscow: ID E14476 PubChem: CID 10113247 SATPdb: ID satpdb27984 || BIOPEP-UWM",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000973 | ace_merged_000974 || 1619 | 9059 || biopep_ace_000356 || 9059,2
LYP,3,main,True,False,6.6,5.180456064458132,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,8,False,False,Tier D,6.6,20000.0,6.6,6.6,3030.3030303030305,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7550 || Synthesized || Cereals (Finnish),"source_count=2; spread_ratio=3030.3030 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001626 | ace_merged_001627 | ace_merged_001628 | ace_merged_001629 | ace_merged_001630 || 1522 | 2180 | 5069 | 6536 | 7550 || biopep_ace_000173 || 7550 || 5069 || 6536,4
VP,2,main,True,False,570.0,3.2441251443275085,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,5,22,False,False,Tier D,420.0,20000.0,570.0,570.0,47.61904761904762,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.foodchem.2014.01.056 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7587 || 19994857 || Soybean || Soybean Sauce || Anchovy (sauce) || Fish (Sardine (Sardina pilchardus fermented sauce)) || Soybean (Glycine max - Fermented soybean seasoning),"source_count=4; spread_ratio=47.6190 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || ACToR: ID 20488-27-1 AHTPDB: ID 1272, 1394, 1506, 1893, 2748, 3062, 3226, 3309, 3421, 3544, 3588, 3794, 4042, 4435, 4500, 4691, 5177, 5645, 6165, 6212, 6573 BindingDB: ID 50348866 BioPepDB: ID biopep01428 BIOPEP-UWM database of bioactive peptides: ID 3181 BIOPEP-UWM database of sensory peptides and amino acids: ID 525 BRENDA: Ligand Val-Pro ChEBI: ID 73701 ChEMBL: ID CHEMBL439762 ChemIDplus: ID 20488-27-1 ChemSpider: ID 8012993 CTD: ID 20488-27-1 EROP-Moscow: ID E08852 FeptideDB: ID 3181; 7587 FooDB: ID FDB098235 HMDB: ID HMDB0029135 J-GLOBAL: ID 200907018295331255 MBPDB: peptide VP MeSH: term Pro-Val Metabolights: ID MTBLC73701 Nikkaji: ID J150.523H NIST WebBook: ID 20488-27-1 PubChem: CID 9837272 SATPdb: ID satpdb24615 SureChEMBL: ID SCHEMBL1647354 ZINC: ID ZINC000004899618 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB848 || BIOPEP-UWM || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE color kit conatining p-hydroxybenzoylglycyl-L-histidyl-L-leucine as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RPC, LC-MS/MS || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || NMR, LC-MS, GPC || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC || ACE color kit (Fujirebio Corp., Tokyo, Japan), Ka || RP-HPLC, TLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000647 | ace_merged_000648 | ace_merged_000649 | ace_merged_000650 | ace_merged_000651 | ace_merged_000652 | ace_merged_000653 | ace_merged_000654 | ace_merged_000655 | ace_merged_000656 | ace_merged_000657 | ace_merged_000658 || 1272 | 1394 | 1506 | 1893 | 5177 | 5645 | 6165 | 6212 | 6573 | 7587 | FMDB848 | MBPDB_P02666_VP_23-24_99-100_188-189_193-194 || biopep_ace_000191 || 7587 || mbpdb_ace_000133 || MBPDB_P02666_VP_23-24_99-100_188-189_193-194 || fermfoodb_ace_000253 || FMDB848 || 1272 || 1893 || 5177 || 5645 || 6165 || 6212 || 6573,11
HIR,3,main,True,False,953.0,3.020907099361674,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,4,9,False,False,Tier D,953.0,20000.0,953.0,953.0,20.98635886673662,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.3168/jds.S0022-0302(04)70013-2 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3463 || Milk derived || Synthetic,"source_count=3; spread_ratio=20.9864 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || BIOPEP-UWM || Structural Analysis of a New Anti-Hypertensive Peptide (β-Lactosin B) Isolated from a Commercial Whey Product || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Abubakar et al. || GF, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001123 | ace_merged_001124 | ace_merged_001125 | ace_merged_001126 | ace_merged_001127 || 1534 | 2248 | 3463 | 5130 | MBPDB_P02754_HIR_162-164 || biopep_ace_000105 || 3463 || mbpdb_ace_000095 || MBPDB_P02754_HIR_162-164 || 2248 || 5130,5
AIP,3,main,True,False,510.0,3.292429823902064,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,12,False,False,Tier B,350.0,670.0,510.0,510.0,1.9142857142857144,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3597 || Milk derived || Milk (human casein) || Casein (Beta Casein),"source_count=2; spread_ratio=1.9143 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1121, 2258, 2268, 4752, 5191, 5580, 5862, 6044, 6473 ChemSpider: ID 8055028 EROP-Moscow: ID E14563, E09239 FeptideDB: ID 3597 PubChem: CID 9879351 SATPdb: ID satpdb28416 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981)",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000859 | ace_merged_000860 | ace_merged_000861 | ace_merged_000862 | ace_merged_000863 | ace_merged_000864 || 2258 | 2268 | 3597 | 5191 | 6044 | 6473 || biopep_ace_000142 || 3597 || 2258 || 2268 || 5191 || 6044 || 6473,7
IEP,3,main,True,False,5.8,5.236572006437063,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,6,False,False,Tier D,1.6,20000.0,5.8,5.8,12500.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7859,source_count=2; spread_ratio=12500.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001161 | ace_merged_001162 | ace_merged_001163 | ace_merged_001164 || 1525 | 2196 | 6748 | 7859 || biopep_ace_000261 || 7859 || 6748,3
VSK,3,main,True,False,13.8,4.860120913598763,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,13.8,13.8,13.8,13.8,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11313,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || CAS: Registry No 16758-36-4 ChEBI: ID CHEBI:166364 ChemSpider ID: 57533524 EPA CompTox: ID DTXSID70776104 Metabolomics Workbench: ID 86967 PubChem: CID 71350297 UniChem: ID 49123576 Wikidata: ID Q82737844,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001984 || 11313 || biopep_ace_000827,2
GTG,3,main,True,False,5.54,5.2564902352715706,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,1.0,1.0,1.0,4,10,False,False,Tier A,5.54,5.54,5.54,5.54,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9183 || 18521593 || Shrimp || Marine shrimp (acetes chinensis),"source_count=3; spread_ratio=1.0000 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | FermFooDb || AHTPDB: ID 1043, 2618, 2961 BioPepDB: ID biopep00418 EPA DSSTox: ID DTXSID60708050 J-GLOBAL: ID 200907037536374664 Nikkaji: ID J2.698.664H PubChem: CID 53968885 SATPdb: ID satpdb26346 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB2 || BIOPEP-UWM || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || small || exact_molar_value || not_converted: ic50_type不是mass_unit || He et al. || UF, GFC, RP-HPLC || ESI-MS/MS || GF, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001087 | ace_merged_001088 | ace_merged_001089 | ace_merged_001090 | ace_merged_001091 || 1043 | 2618 | 2961 | 9183 | FMDB2 || biopep_ace_000435 || 9183 || fermfoodb_ace_000002 || FMDB2 || 1043 || 2618 || 2961,6
