sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,sample_weight,weight_len,weight_quality,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,row_count_after_filter
NAQRP,5,aux,False,True,32.0,4.494850021680094,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,32.0,32.0,32.0,32.0,1.0,,,,ahtpdb_clean_um_standardized,2964,Arachin,small || exact_molar_value || not_converted: ic50_type不是mass_unit || Jimsheena and Gowda (2009) || RP-HPLC,1
NLHLP,5,aux,False,True,420.0,3.3767507096020997,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,6,False,False,,420.0,420.0,420.0,420.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000178 || MBPDB_P05814_NLHLP_138-142 || 2491 || 5332 || 5995 || 6333 || 6820,10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",6
PAPPK,5,aux,False,True,199.58,3.69988298171013,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,199.58,199.58,199.58,199.58,1.0,,,,biopep_core_standardized,biopep_ace_000311 || 9011,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9011,BIOPEP-UWM,1
PIPFP,5,aux,False,True,66.0,4.180456064458131,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,66.0,66.0,66.0,66.0,1.0,,,,ferm_strict_core_standardized,fermfoodb_ace_000193 || FMDB777,11410003,singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE In hibitory activity using FAPGG as the substrate,1
PKAIP,5,aux,False,True,592.2,3.2275315969467195,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,592.2,592.2,592.2,592.2,1.0,,,,ahtpdb_clean_um_standardized,2513,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
PLFPK,5,aux,False,True,41.3,4.384049948343599,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,41.3,41.3,41.3,41.3,1.0,,,,biopep_core_standardized,biopep_ace_000453 || 9207,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9207,BIOPEP-UWM,1
PLIYP,5,aux,False,True,4.4,5.356547323513812,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,9,False,False,,4.4,4.4,4.4,4.4,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000013 || 2629 || mbpdb_ace_000170 || MBPDB_P05814_PLIYP_63-67 || 2334 || 3665 || 5333 || 5968 || 6298 || 6785 || 6793,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2629 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Milk || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",9
PLPLL,5,aux,False,True,453.120185598,3.3437865904393145,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,3,False,False,,0.53,453.13,453.120185598,302.26006186599994,854.9622641509434,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000477 || 9242 || mbpdb_ace_000168 || MBPDB_L8I8G5_PLPLL_151-155 || 2699,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9242 || 10.1016/j.foodchem.2006.10.041 || Milk (Yak milk casein),"BIOPEP-UWM || Value-added utilization of yak milk casein for the production of angiotensin-I-converting enzyme inhibitory peptides || Bos mutus || Beta-casein (Fragment) || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || HPLC with Cushman and Cheung (1971) || UF, GF, HPLC, LC-MS, LC-ESI-MS/MS",3
PNSHP,5,aux,False,True,1001.0,2.999565922520681,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,2,False,False,,1001.0,1001.0,1001.0,1001.0,1.0,,,,ahtpdb_clean_um_standardized,2530 || 6656,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
PPEIN,5,aux,False,True,509.997713803,3.2924317707353326,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,3,False,False,,0.29,510.0,509.997713803,340.09590460100003,1758.6206896551726,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000478 || 9243 || mbpdb_ace_000052 || MBPDB_I6UFY2_PPEIN_177-181 || 2698,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9243 || 10.1016/j.foodchem.2006.10.041 || Milk (Yak milk casein),"BIOPEP-UWM || Value-added utilization of yak milk casein for the production of angiotensin-I-converting enzyme inhibitory peptides || Bos mutus || Kappa-casein || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || HPLC with Cushman and Cheung (1971) || UF, GF, HPLC, LC-MS, LC-ESI-MS/MS",3
PQAFP,5,aux,False,True,585.0,3.2328441339178196,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,585.0,585.0,585.0,585.0,1.0,,,,ahtpdb_clean_um_standardized,2512,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
PQPIP,5,aux,False,True,340.0,3.468521082957745,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,7,False,False,,340.0,407.0,340.0,349.57142857142856,1.1970588235294115,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000039 || 2661 || mbpdb_ace_000165 || MBPDB_P05814_PQPIP_154-158 || 2489 || 5334 || 6007 || 6324 || 6832,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2661 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",7
PRHQG,5,aux,False,True,20.67,4.684659523372712,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,20.67,20.67,20.67,20.67,1.0,,,,ahtpdb_clean_um_standardized,2381,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
PSFQP,5,aux,False,True,73.0,4.136677139879544,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,7,False,False,,73.0,73.0,73.0,73.0,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000019 || 2637 || mbpdb_ace_000162 || MBPDB_P05814_PSFQP_57-61 || 2431 || 5335 || 5965 || 6304 || 6790,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2637 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",7
PSNPP,5,aux,False,True,192.27,3.7160884736962707,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,192.27,192.27,192.27,192.27,1.0,,,,biopep_core_standardized,biopep_ace_000318 || 9018,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9018,BIOPEP-UWM,1
PSSNK,5,aux,False,True,129.0,3.889410289700751,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,129.0,129.0,129.0,129.0,1.0,,,,ahtpdb_clean_um_standardized,3740,Fungi (Agaricus bisporus),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || ACE inhibitory assay kit (ACE kit-WST, Dojindo Lab || SEC, RP-HPLC, LC-MS/MS",1
PTPAP,5,aux,False,True,33.0,4.481486060122112,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,3,False,False,,33.0,33.0,33.0,33.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000051 || MBPDB_P07498_PTPAP_142-146 || 5336 || 6050,10.1080/00021369.1989.10869621 || Milk (human casein),Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),3
PTPVP,5,aux,False,True,256.41,3.5910650413211984,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,5,False,False,,256.41,256.41,256.41,256.41,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000270 || 8200 || 2554 || 5337 || 6126 || 6761,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8200 || Pork (Sus domesticus) || Pork meat,BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006) || RP-HPLC,5
PVNKP,5,aux,False,True,46.1,4.336299074610352,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,46.1,46.1,46.1,46.1,1.0,,,,ferm_strict_core_standardized,fermfoodb_ace_000194 || FMDB778,11410004,singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE In hibitory activity using FAPGG as the substrate,1
PVPQP,5,aux,False,True,110.0,3.958607314841775,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,7,False,False,,110.0,110.0,110.0,110.0,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000004 || 2620 || mbpdb_ace_000160 || MBPDB_P05814_PVPQP_92-96 || 2449 || 5338 || 5989 || 6289 || 6814,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2620 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",7
QIGLF,5,aux,False,True,75.0,4.1249387366083,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,75.0,75.0,75.0,75.0,1.0,,,,ahtpdb_clean_um_standardized,4472,,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || LC-MS, HPLC",1
QKTAP,5,aux,False,True,30.0,4.522878745280337,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,3,False,False,,30.0,30.0,30.0,30.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000050 || MBPDB_P07498_QKTAP_40-44 || 5339 || 6033,10.1080/00021369.1989.10869621 || Milk (human casein),Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),3
RADFY,5,aux,False,True,1350.0,2.869666231504994,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,1350.0,1350.0,1350.0,1350.0,1.0,,,,biopep_core_standardized,biopep_ace_000584 || 9813,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9813,BIOPEP-UWM,1
RADHP,5,aux,False,True,34.4415855238,4.4629168639434855,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,34.4415855238,34.4415855238,34.4415855238,34.4415855238,1.0,,,,ahtpdb_clean_um_standardized,2899,Egg white,small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || Cushman and Cheung (1971) || RP-HPLC,1
RGLSK,5,aux,False,True,87.0,4.060480747381382,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,87.0,87.0,87.0,87.0,1.0,,,,biopep_core_standardized,biopep_ace_000662 || 10143,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10143,BIOPEP-UWM,1
RIGLF,5,aux,False,True,116.0,3.9355420107730814,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,116.0,116.0,116.0,116.0,1.0,,,,ahtpdb_clean_um_standardized,3739,Fungi (Agaricus bisporus),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || ACE inhibitory assay kit (ACE kit-WST, Dojindo Lab || SEC, RP-HPLC, LC-MS/MS",1
RINKK,5,aux,False,True,18.32898715781416,4.736861533069729,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,3,False,False,,18.32,18.34,18.32898715781416,18.32966238593805,1.0010917030567683,,,,biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized,biopep_ace_000479 || 9244 || mbpdb_ace_000118 || MBPDB_P02666_RINKK_40-44 || fermfoodb_ace_000212 || FMDB796,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9244 || 10.1016/j.idairyj.2007.02.009 || 25829629,BIOPEP-UWM || ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL as substate,3
RMLGQ,5,aux,False,True,354.81,3.4500041484693487,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,354.81,354.81,354.81,354.81,1.0,,,,ahtpdb_clean_um_standardized,2482,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
RVCLP,5,aux,False,True,175.0,3.7569619513137056,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,175.0,175.0,175.0,175.0,1.0,,,,biopep_core_standardized,biopep_ace_000513 || 9434,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9434,BIOPEP-UWM,1
RVPSL,5,aux,False,True,20.0,4.698970004336019,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,2,False,False,,20.0,20.0,20.0,20.0,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000480 || 9245 || 4471,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9245,"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || LC-MS, HPLC",2
RYLGY,5,aux,False,True,0.71,6.1487416512809245,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,5,False,False,,0.71,1.895,0.71,0.947,2.6690140845070425,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000289 || MBPDB_P02662_RYLGY_105-109 || 1717 || 1757 || 2302 || 2611,"1) 10.1016/j.idairyj.2009.05.004, 2) 10.3390/foods9080991 || Enzymatic-hydrolysis (Hydrolysis with pepsin) || Casein || Miso paste with casein","1) Novel casein-derived peptides with antihypertensive activity, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC || RP-HPLC-MS/MS",5
SKVPP,5,aux,False,True,74.22,4.129479049987236,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,3,False,False,,74.13,74.22,74.22,74.19,1.001214083367058,,,,ahtpdb_clean_um_standardized,2433 || 5340 || 6203,Fish (Skipjack tuna (Katsuwonus pelamis-Indonesian dried salted fish)),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC, UF",3
SKVYP,5,aux,False,True,1.4,5.853871964321762,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,1.4,2530.83399416,1.4,633.7584985400001,1807.7385672571431,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000163 || 7504 || 2306 || 3640 || 6514,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7504 || Milk (Fermented Milk) || Milk and colostrum,BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM,4
SLPQN,5,aux,False,True,9.49,5.022733787572707,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,3,False,False,,9.49,9.492519499860144,9.49,9.490839833286715,1.0002654899747254,,,,biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized,biopep_ace_000481 || 9246 || mbpdb_ace_000148 || MBPDB_P02666_SLPQN_84-88 || fermfoodb_ace_000213 || FMDB797,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9246 || 10.1016/j.idairyj.2007.02.009 || 25829629,BIOPEP-UWM || ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL as substate,3
SLVYP,5,aux,False,True,40.0,4.3979400086720375,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,40.0,44.89,40.0,41.2225,1.12225,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000147 || MBPDB_P02666_SLVYP_72-76 || 2420 || 5341 || 5910,"10.1271/bbb1961.54.1101 || Milk (bovine, buffalo and ovine β-casein)",Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of various β-caseins || Bos taurus || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),4
STYQT,5,aux,False,True,300.4,3.5223000716678694,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,300.4,300.4,300.4,300.4,1.0,,,,ahtpdb_clean_um_standardized,1234,Sweet-potato protein isolate,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Absorption Chromatography, RP-HPLC",1
SVAKL,5,aux,False,True,891.25,3.050000457140078,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,891.25,891.25,891.25,891.25,1.0,,,,ahtpdb_clean_um_standardized,2524,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
TGLKP,5,aux,False,True,51.57,4.287602868593285,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,51.57,51.57,51.57,51.57,1.0,,,,biopep_core_standardized,biopep_ace_000321 || 9021,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9021,BIOPEP-UWM,1
TKIVP,5,aux,False,True,400.0,3.3979400086720375,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,400.0,400.0,400.0,400.0,1.0,,,,ahtpdb_clean_um_standardized,2487,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
TKVIP,5,aux,False,True,400.0,3.3979400086720375,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,400.0,400.0,400.0,400.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000271 || MBPDB_P02663_TKVIP_213-217 || 1724 || 2488 || 6496,10.3168/jds.S0022-0302(96)76487-1 || Enzymatic-hydrolysis (Hydrolysis with a proteinase from L. helveticus CP790) || Bovine,"Identification of an Antihypertensive Peptide from Casein Hydrolysate Produced by a Proteinase from Lactobacillus helveticus CP790 || Bos taurus || Alpha-S2-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC",4
TPRVF,5,aux,False,True,200.0,3.6989700043360187,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,200.0,200.0,200.0,200.0,1.0,,,,ahtpdb_clean_um_standardized,6973,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
TVVPG,5,aux,False,True,6.5,5.187086643357144,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,6.5,6.5,6.5,6.5,1.0,,,,ahtpdb_clean_um_standardized,2347,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
TYKEE,5,aux,False,True,18.57472859960212,4.731077523115505,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,2,False,False,,18.56945719920423,18.58,18.57472859960212,18.57472859960212,1.000567749540693,,,,biopep_core_standardized || ferm_strict_core_standardized,biopep_ace_000482 || 9247 || fermfoodb_ace_000208 || FMDB792,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9247 || 25829629,BIOPEP-UWM || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || spectrophotometric assay using HHL as substrate,2
TYKQE,5,aux,False,True,18.6,4.730487055782084,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,18.6,18.6,18.6,18.6,1.0,,,,mbpdb_core_standardized,mbpdb_ace_000268 || MBPDB_P02663_TYKQE_34-38,10.1016/j.idairyj.2007.02.009,ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Alpha-S2-casein,1
TYLGS,5,aux,False,True,1.71,5.767003889607846,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,2,False,False,,0.86,2.56,1.71,1.71,2.976744186046512,,,,ahtpdb_clean_um_standardized,2320 || 2865,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
VAGTW,5,aux,False,True,705.165,3.1517092515118033,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,534.0,1054.0,705.165,749.5825,1.9737827715355805,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000152 || 3980 || 1309 || 2523 || 6487,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3980 || Whey protein (Beta Lactoglobulin) || Whey protein,"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Vermeirssen et al. || SDS-PAGE, RP-HPLC",4
VAWKL,5,aux,False,True,31.97,4.495257363728312,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,3,False,False,,31.62,31.97,31.97,31.85333333333333,1.0110689437065148,,,,ahtpdb_clean_um_standardized,2404 || 5342 || 6201,Fish (Skipjack tuna (Katsuwonus pelamis-Indonesian dried salted fish)),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC, UF",3
VCYNQ,5,aux,False,True,2.0,5.698970004336019,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,2.0,2.0,2.0,2.0,1.0,,,,ahtpdb_clean_um_standardized,2031,Fish (Pollock),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
VFKAF,5,aux,False,True,100.1,3.999565922520681,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,100.1,100.1,100.1,100.1,1.0,,,,biopep_core_standardized,biopep_ace_000455 || 9209,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9209,BIOPEP-UWM,1
VHIPP,5,aux,False,True,10.0,5.0,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,5,False,False,,10.0,10.0,10.0,10.0,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000117 || 3525 || 2361 || 5343 || 5759 || 6443,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3525 || Cereals (Maize (Zea mays)) || Cereals (Maize endosperm),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC, UF",5
VHLAP,5,aux,False,True,4.5,5.346787486224656,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,4.5,4.5,4.5,4.5,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000133 || 3545 || 2335 || 5760 || 6462,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3545 || Cereals (Maize (Zea mays)) || Cereals (Maize endosperm),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC, UF",4
VHLPP,5,aux,False,True,18.0,4.7447274948966935,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,5,False,False,,18.0,18.0,18.0,18.0,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000118 || 3526 || 2376 || 5344 || 5756 || 6444,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3526 || Cereals (Maize (Zea mays)) || Cereals (Maize endosperm),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC, UF",5
